ID,Name,"ATC Code","Therapeutic Class","Care Category",Synonyms
"f35085a9-50b1-42de-8f37-bcabd9b4d131","mépenzolate","A03AB12","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > anticholinergiques de synthèse, ammoniums quaternaires","",""
"e1f50662-0d0c-416e-86b6-d16a1691106c","bévonium","A03AB13","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > anticholinergiques de synthèse, ammoniums quaternaires","",""
"846bfd08-9927-451e-aa0e-864367aadff6","pipenzolate","A03AB14","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > anticholinergiques de synthèse, ammoniums quaternaires","",""
"a76738ac-59cf-48eb-8f12-0c94f3ffb8e6","diphémanil","A03AB15","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > anticholinergiques de synthèse, ammoniums quaternaires","",""
"fbb107fe-76a6-4086-b2ed-7bfc22e6a3ed","iodure de (2-benzhydryloxyéthyl) diéthylméthylammonium","A03AB16","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > anticholinergiques de synthèse, ammoniums quaternaires","",""
"78439a7a-5d45-4d00-a7c8-c1c9436943a9","iodure de tiémonium","A03AB17","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > anticholinergiques de synthèse, ammoniums quaternaires","",""
"9f47ea94-66c6-4974-9a2c-8a09230f5c2e","bromure de prifinium","A03AB18","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > anticholinergiques de synthèse, ammoniums quaternaires","",""
"2782e3a0-b92e-4f97-a7ad-1f7d722717f5","bromure de timépidium","A03AB19","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > anticholinergiques de synthèse, ammoniums quaternaires","",""
"31ab4970-ed87-4abd-8b9b-3bfa25b9441c","fenpivérinium","A03AB21","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > anticholinergiques de synthèse, ammoniums quaternaires","",""
"f895e1e9-68e3-43a8-b29c-059aff3c6f55","oxyphénonium en association","A03AB53","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > anticholinergiques de synthèse, ammoniums quaternaires","",""
"88d57afc-edc4-4d9b-b3b9-81aa1b9b9150","diméthylaminopropionylphénothiazine","A03AC02","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques de synthèse, amides avec groupement amine tertiaire","",""
"ca100901-ec3a-41ac-90bf-a600cd7c2e48","nicofétamide","A03AC04","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques de synthèse, amides avec groupement amine tertiaire","",""
"f8bf065d-9f31-4f4a-93ef-1532c45d02c7","tiropramide","A03AC05","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques de synthèse, amides avec groupement amine tertiaire","",""
"6e72fb46-5af8-4239-91dc-1b71d784ebd6","papavérine","A03AD01","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > papavérine et dérivés","",""
"8ac03a9d-e412-4684-b48c-0f8fd0c9e905","drotavérine","A03AD02","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > papavérine et dérivés","",""
"2eb3565b-fc99-41fe-9edd-5efb9c4a51d4","moxavérine","A03AD30","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > papavérine et dérivés","",""
"ff5c4df4-ed14-4f17-87c7-2f0a04da606a","alosétron","A03AE01","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > antagonistes des récepteurs sérotoninergiques","",""
"849ebf5d-6908-4252-8061-9c3ee1e3093a","cilansétron","A03AE03","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > antagonistes des récepteurs sérotoninergiques","",""
"02d3c172-ade9-4ecb-b422-ee8decbc96fa","fenpiprane","A03AX01","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"f5445860-9d3f-4150-8d3f-111a891c9c16","diisopromine","A03AX02","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"5a2694bf-61b0-46bb-9b54-2182debecbdb","chlorbenzoxamine","A03AX03","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"b4c39cfd-3166-4aea-a34e-be1f7909a85c","pinavérium","A03AX04","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"be592807-bf17-43c9-a2a0-e18c3a086729","fénovérine","A03AX05","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"2f3c2541-58f9-4892-9a0a-af95238a6bf0","idanpramine","A03AX06","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"7b18f948-af48-48ea-a770-a9c1ce251f20","proxazole","A03AX07","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"f08e08a8-a91a-4d6b-b6da-9d324022cf9a","alvérine","A03AX08","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"f62390e1-9d9f-4d9a-85e8-f40ef9fcd7a7","trépibutone","A03AX09","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"ae096171-7648-403b-97dc-4e4f7d3c6fa6","isométheptène","A03AX10","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"914236cd-1133-4726-886d-c6937189b707","natamycine","A01AB10","préparations stomatologiques > préparations stomatologiques > anti-infectieux et antiseptiques pour traitement oral local","",""
"0ec6c977-d60a-4646-ab4d-ccf240059185","carovérine","A03AX11","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"53657c03-5202-43dd-be99-70bb3ad9d14f","phloroglucinol","A03AX12","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"7ebbd441-6f97-4ecf-92ed-bfa9c0a753c2","silicones","A03AX13","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"50af3e9b-18f4-44fc-9bf3-8650e7da8d9d","valéthamate","A03AX14","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"b72c2497-dd87-4413-8446-78a6d36b0c76","huile essentielle de menthe poivrée","A03AX15","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"4fe0b8ed-0260-4fad-8a78-9c571c31d437","triméthyldiphénylpropylamine","A03AX30","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"faa9188f-3ac1-441e-bf2f-a70071407824","alvérine en association","A03AX58","médicaments pour les troubles fonctionnels gastro-intestinaux > médicaments pour les troubles fonctionnels gastro-intestinaux > autres médicaments pour les troubles fonctionnels gastro-intestinaux","",""
"84114626-c719-46ae-9e38-e3acccbc97ea","atropine","A03BA01","médicaments pour les troubles fonctionnels gastro-intestinaux > belladone et dérivés non associés > alcaloïdes de la belladone : amines tertiaires","",""
"4ae813dc-bccd-4fde-8eee-c24bb203d447","hyoscyamine","A03BA03","médicaments pour les troubles fonctionnels gastro-intestinaux > belladone et dérivés non associés > alcaloïdes de la belladone : amines tertiaires","",""
"0a7619dc-5815-48fe-8169-e5aebcfb9b24","alcaloïdes totaux de la belladone","A03BA04","médicaments pour les troubles fonctionnels gastro-intestinaux > belladone et dérivés non associés > alcaloïdes de la belladone : amines tertiaires","",""
"148e91ee-a499-4b5b-a99c-3289b3cb9662","butylscopolamine","A03BB01","médicaments pour les troubles fonctionnels gastro-intestinaux > belladone et dérivés non associés > alcaloïdes hémisynthétiques de la belladone : ammoniums quaternaires","",""
"4dd699ff-7599-4cdb-a826-aeff8731484f","méthylatropine","A03BB02","médicaments pour les troubles fonctionnels gastro-intestinaux > belladone et dérivés non associés > alcaloïdes hémisynthétiques de la belladone : ammoniums quaternaires","",""
"154d25ff-047b-422e-8877-0d15f8e7ee7d","méthylscopolamine","A03BB03","médicaments pour les troubles fonctionnels gastro-intestinaux > belladone et dérivés non associés > alcaloïdes hémisynthétiques de la belladone : ammoniums quaternaires","",""
"78b546fc-ffd8-48b3-a860-6654f92cd21b","fentonium","A03BB04","médicaments pour les troubles fonctionnels gastro-intestinaux > belladone et dérivés non associés > alcaloïdes hémisynthétiques de la belladone : ammoniums quaternaires","",""
"c8acf402-2ab1-462a-b76a-27baf0c8aeeb","bromure de cimétropium","A03BB05","médicaments pour les troubles fonctionnels gastro-intestinaux > belladone et dérivés non associés > alcaloïdes hémisynthétiques de la belladone : ammoniums quaternaires","",""
"06a82a74-036c-475f-a6d3-5debb81e5c6f","méthylbromure d'homatropine","A03BB06","médicaments pour les troubles fonctionnels gastro-intestinaux > belladone et dérivés non associés > alcaloïdes hémisynthétiques de la belladone : ammoniums quaternaires","",""
"c62124ec-771a-4e93-a99b-a51f44d8fcb4","Isopropamide et psycholeptiques","A03CA01","médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques en association avec des psycholeptiques > anticholinergiques de synthèse en association avec des psycholeptiques","",""
"e597fb3d-feb6-4873-a47b-5e2594db135b","clidinium et psycholeptiques","A03CA02","médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques en association avec des psycholeptiques > anticholinergiques de synthèse en association avec des psycholeptiques","",""
"dff7f196-4260-4240-807a-95f93bdce54e","oxyphencyclimine et psycholeptiques","A03CA03","médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques en association avec des psycholeptiques > anticholinergiques de synthèse en association avec des psycholeptiques","",""
"7494d607-ffd9-4b94-ae02-ea48d6fa53f6","bromure d'otilonium et psycholeptiques","A03CA04","médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques en association avec des psycholeptiques > anticholinergiques de synthèse en association avec des psycholeptiques","",""
"149b5fbc-4447-4dd3-b49e-10883e218c3f","glycopyrronium et psycholeptiques","A03CA05","médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques en association avec des psycholeptiques > anticholinergiques de synthèse en association avec des psycholeptiques","",""
"4c680b66-3a4f-4437-ba60-079e96215bcb","bévonium et psycholeptiques","A03CA06","médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques en association avec des psycholeptiques > anticholinergiques de synthèse en association avec des psycholeptiques","",""
"ab998ada-b852-4b73-b0b0-8e5a803a4ff5","ambutonium et psycholeptiques","A03CA07","médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques en association avec des psycholeptiques > anticholinergiques de synthèse en association avec des psycholeptiques","",""
"8740bcf2-d019-4e2a-aa67-6600cf681e96","diphémanil et psycholeptiques","A03CA08","médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques en association avec des psycholeptiques > anticholinergiques de synthèse en association avec des psycholeptiques","",""
"f496af5a-54a1-4130-8189-692fbd928eea","pipenzolate et psycholeptiques","A03CA09","médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques en association avec des psycholeptiques > anticholinergiques de synthèse en association avec des psycholeptiques","",""
"9facd9ce-457e-48e3-ac80-9d20424fd065","émépronium et psycholeptiques","A03CA30","médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques en association avec des psycholeptiques > anticholinergiques de synthèse en association avec des psycholeptiques","",""
"2cad9994-af91-4f32-99d2-63ab8f346f25","propanthéline et psycholeptiques","A03CA34","médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques en association avec des psycholeptiques > anticholinergiques de synthèse en association avec des psycholeptiques","",""
"d009108f-bfe8-4d70-b33b-2e4d84372643","méthylscopolamine et psycholeptiques","A03CB01","médicaments pour les troubles fonctionnels gastro-intestinaux > antispasmodiques en association avec des psycholeptiques > belladone et dérivés en association avec des psycholeptiques","",""
